dataset,category,n_digit,codebook_size,sid_quantizer,sent_emb_model,sent_emb_pca,target_item,collision_size,sid,others
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0002ILQBM,35,"(243, 161, 103, 178)",B001QVYT72;B000STIPXC;B0032GPLRG;B0010XCOH8;B0002ILQF8;B000KOVCFI;B000JWK8CO;B0002ILQ76;B000JWF266;B001AZJ08C;B000S5SCPM;B000H6P5NY;B000PW21SW;B003APQNI0;B000JVQPBI;B000KOP5X8;B000KOVNQ6;B000JUTUI4;B003069D2C;B0002ILQDU;B000KOVE2E;B000H6QXDA;B000STDIEI;B0044UJF6C;B004WYGZDG;B000STKJ5Y;B000H6W9QK;B000H6QXCQ;B000MX3SOK;B0002ILQJ4;B000NNLSMS;B000KORCN4;B000STIQQ8;B000KOTKFM;B000RZ2RN6
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0002ILQDU,35,"(243, 161, 103, 178)",B001QVYT72;B000STIPXC;B0032GPLRG;B0010XCOH8;B0002ILQF8;B000KOVCFI;B000JWK8CO;B0002ILQ76;B000JWF266;B001AZJ08C;B000S5SCPM;B000H6P5NY;B000PW21SW;B003APQNI0;B000JVQPBI;B000KOP5X8;B000KOVNQ6;B000JUTUI4;B003069D2C;B000KOVE2E;B000H6QXDA;B000STDIEI;B0044UJF6C;B004WYGZDG;B000STKJ5Y;B000H6W9QK;B000H6QXCQ;B000MX3SOK;B0002ILQJ4;B000NNLSMS;B000KORCN4;B000STIQQ8;B0002ILQBM;B000KOTKFM;B000RZ2RN6
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0002ILQF8,35,"(243, 161, 103, 178)",B001QVYT72;B000STIPXC;B0032GPLRG;B0010XCOH8;B000KOVCFI;B000JWK8CO;B0002ILQ76;B000JWF266;B001AZJ08C;B000S5SCPM;B000H6P5NY;B000PW21SW;B003APQNI0;B000JVQPBI;B000KOP5X8;B000KOVNQ6;B000JUTUI4;B003069D2C;B0002ILQDU;B000KOVE2E;B000H6QXDA;B000STDIEI;B0044UJF6C;B004WYGZDG;B000STKJ5Y;B000H6W9QK;B000H6QXCQ;B000MX3SOK;B0002ILQJ4;B000NNLSMS;B000KORCN4;B000STIQQ8;B0002ILQBM;B000KOTKFM;B000RZ2RN6
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0002ILQFS,2,"(243, 161, 103, 212)",B000H6P6B0;B000STKJRC
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0002ILQKI,2,"(243, 161, 103, 95)",B000STKK9E;B000KORBWG
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0002IN64M,2,"(140, 33, 93, 41)",B000VYW1XY;B0002IN63S
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0002INNU4,19,"(84, 28, 115, 217)",B000I7NX5E;B0017YLTAI;B001QVWSMA;B00CPCHBCQ;B0017YGE8A;B000PW98WO;B0006968YM;B000U439KO;B00009363P;B0017YEMWA;B0000X6L78;B0002INNUO;B000Q04MRG;B0000X6I5I;B0007IKGB8;B0002INNTK;B003D7LX3U;B0017YEMPM;B000VXHCXY
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0002INNUO,19,"(84, 28, 115, 217)",B000I7NX5E;B0017YLTAI;B001QVWSMA;B00CPCHBCQ;B0017YGE8A;B000PW98WO;B0006968YM;B000U439KO;B00009363P;B0017YEMWA;B0000X6L78;B000Q04MRG;B0000X6I5I;B0007IKGB8;B0002INNTK;B003D7LX3U;B0002INNU4;B0017YEMPM;B000VXHCXY
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0002INOL2,11,"(242, 72, 144, 22)",B000S5QFCO;B001HBHNM4;B001A4N47G;B000H6HA28;B000MX5ZCI;B0002INOZ8;B000PWBHMI;B0013R89LG;B0000C526W;B0013R89DO;B001MQNJ4U
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0002INOZ8,11,"(242, 72, 144, 22)",B000S5QFCO;B001HBHNM4;B001A4N47G;B000H6HA28;B000MX5ZCI;B0002INOL2;B000PWBHMI;B0013R89LG;B0000C526W;B0013R89DO;B001MQNJ4U
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0002INPFC,8,"(4, 0, 95, 182)",B000VUFPPE;B0002INPG6;B000JVMRYC;B000JWMDI6;B0002INPFW;B0015ZBP1W;B001C66USM;B00162KLQY
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0002INRIM,1,"(103, 18, 233, 105)",B002Q6DB7A
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0002IOANI,18,"(193, 206, 87, 118)",B000MF7O2A;B000H6IVEE;B002IEO16U;B000H6NJ7I;B000KK949I;B000MD7VGQ;B0009TTROW;B00162JLG0;B000ATX9B8;B003IXKN8K;B003IXFDE4;B001I13MA0;B000H6NMM0;B000H6NJ78;B000LDY2MS;B00162JLGA;B000O7D6IM;B0002IOAL0
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0002IOAQU,2,"(193, 206, 87, 103)",B000JMF0MC;B0000C50LW
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0002IOARE,1,"(193, 73, 87, 118)",B0013R6CYC
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0002IOFJ2,2,"(118, 246, 84, 162)",B0002MJZ2A;B0029M43Y6
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0002IW6JS,1,"(120, 158, 77, 251)",B000FI6SGM
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0002MGMGC,1,"(43, 112, 172, 177)",B001TXDPU4
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0002MJZ2A,2,"(118, 246, 84, 162)",B0002IOFJ2;B0029M43Y6
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0002N2D64,1,"(101, 186, 204, 215)",B000677VS6
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0002SKHIK,3,"(74, 74, 64, 148)",B000IAR5N2;B00009XVLO;B001E8AX22
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0002TOZ2S,1,"(252, 176, 240, 188)",B007NYUVIM
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0002U3CNU,5,"(50, 49, 26, 254)",B001FB614W;B00217F974;B0017OSE1A;B005FRC2SQ;B000LLI9G0
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0002VN5KY,1,"(163, 131, 69, 188)",B00075ZYRW
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0002X3MQE,2,"(222, 146, 171, 29)",B000E92UP0;B001VJSLNM
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0002XJ2P4,4,"(229, 242, 224, 224)",B004NJS7VS;B000HOU90K;B005E8RQLE;B005LXKKW4
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0002XVJZ0,1,"(60, 34, 228, 116)",B0015E7L2U
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0002YSBXW,11,"(87, 147, 187, 55)",B0029BE7AW;B000M7SY0Y;B000G2TOMM;B007HOB4FC;B00AB63708;B001CBBPHI;B00DVKUDPI;B005A15YUU;B008LOW38E;B000UU4EU2;B008BR7FKC
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0002YSK8I,4,"(36, 147, 162, 38)",B003N3KYR0;B001MWMDIW;B002TM5LOW;B0000ARAOS
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0002YUOH8,1,"(96, 147, 162, 38)",B000FFVPQ8
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00030BFEM,3,"(253, 132, 252, 149)",B000C17HKS;B000GL19TY;B00BCVXUR6
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00062BIT4,1,"(169, 180, 208, 7)",B001I6JGL4
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00062NNLK,3,"(80, 17, 44, 177)",B00D3TQOYQ;B002LVUXYE;B002LVUXS0
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00066Z29W,3,"(159, 122, 193, 244)",B0012SFG8U;B0000AT0R9;B0000AMR5W
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000677VS6,1,"(101, 186, 204, 215)",B0002N2D64
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00067ZQX8,1,"(124, 132, 232, 149)",B0064UYCE0
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000687B4O,47,"(113, 193, 135, 232)",B00004YVAJ;B00004YVB4;B0007QCOB0;B0001P151W;B000PX0LKG;B000VY4OJS;B0000224UE;B0007QCOG0;B002EYASY8;B0042Z38Y4;B0001GS19U;B00006IS69;B000MLU8PE;B0007QCO6K;B0002T5YNW;B000H3BLBM;B000FNI1V2;B000VY6E5U;B00004YVBA;B0027MSC2M;B001B16ZSI;B000687B44;B00004YVB1;B00009MKJ3;B000687AWC;B0007QCO92;B00007E8F3;B000FNI1BM;B001S0FQ1Y;B000VY2Y7M;B0001P15JY;B000FNFXQS;B001DZT0M0;B001F0GNT6;B00004YVBB;B0009KF4H0;B0007QCO9M;B0007QCO6U;B0015ZVPUI;B00005ML8D;B007JTO5ZG;B00006OALR;B000QGF986;B007PEL05S;B0007QCO8I;B000FNIL8K;B001QUXH5S
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00068M3HY,14,"(70, 158, 224, 129)",B000OR115W;B000WG40ZS;B002RRT5IW;B0007U00YE;B007OQALWK;B0014EAYUM;B0007U012U;B000OR111G;B000KUVVY4;B0007U013E;B0041HS4WO;B0030DH1RY;B0007U010W;B001CABG3W
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00068TJIU,2,"(229, 216, 23, 60)",B000B5OD4I;B000B5MI3Q
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0006966IU,1,"(109, 164, 232, 241)",B000UVD3US
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0006968YM,19,"(84, 28, 115, 217)",B000I7NX5E;B0017YLTAI;B001QVWSMA;B00CPCHBCQ;B0017YGE8A;B000PW98WO;B000U439KO;B00009363P;B0017YEMWA;B0000X6L78;B0002INNUO;B000Q04MRG;B0000X6I5I;B0007IKGB8;B0002INNTK;B003D7LX3U;B0002INNU4;B0017YEMPM;B000VXHCXY
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00069PPDW,4,"(112, 234, 6, 194)",B0006FRD3Q;B000GHQBUA;B002HT0MDM;B002HSWR1I
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0006B7EUW,4,"(132, 209, 154, 0)",B002APN1C2;B000B5HMUK;B002APN1A4;B002APFBUM
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0006FQJR2,1,"(124, 150, 82, 188)",B006VYTU6E
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0006G4QU8,3,"(232, 85, 13, 161)",B001348108;B000G0OMXA;B0001WAQ60
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0006GRBDW,1,"(169, 148, 208, 7)",B007Y15LD4
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0006IHHMU,3,"(229, 216, 23, 164)",B000EPLR2G;B0010R36US;B000EI859G
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0006MY8M8,1,"(16, 54, 173, 63)",B001BS5MX0
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0006OH4WC,9,"(173, 58, 170, 28)",B0028KDC82;B0042JFAUK;B0026HYWRW;B00A8DKTX2;B0032HSD1Q;B00ARJR796;B001MPU106;B002C9MSAC;B000WG0L74
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0006U04NW,5,"(167, 215, 240, 231)",B000TA1SJI;B000MQTPCQ;B001A3Y912;B007WPNNDM;B00026UM5A
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0006U2Q60,1,"(62, 34, 91, 246)",B0006U843O
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0006VVITA,1,"(245, 27, 217, 14)",B000BO4M4K
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0006YXWN2,1,"(72, 164, 81, 240)",B001W2CJX6
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0006ZK3XI,3,"(121, 154, 181, 151)",B001EJ83CI;B000Q1QJBC;B000Q6D5XW
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00070QDYK,4,"(23, 189, 238, 236)",B00005BHNT;B00005UDHY;B00070QE0S;B00070QE1M
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00070QE0S,4,"(23, 189, 238, 236)",B00005BHNT;B00005UDHY;B00070QDYK;B00070QE1M
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00074H5K2,2,"(116, 157, 111, 132)",B004NNTXV2;B004NNTWAO
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00074H660,2,"(100, 157, 111, 132)",B00BS2NTVQ;B00074H67E
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00074H67E,2,"(100, 157, 111, 132)",B00074H660;B00BS2NTVQ
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00074H8EK,1,"(50, 49, 26, 132)",B000I1GPDW
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00075FG02,3,"(107, 50, 233, 86)",B001MJYG8U;B001AITVN8;B001MK0FUC
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00075ZYRW,1,"(163, 131, 69, 188)",B0002VN5KY
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00076ZDBS,1,"(197, 27, 78, 14)",B003U3J0XW
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00076ZDJK,3,"(197, 27, 249, 14)",B000LPG2O2;B0048GRV90;B000FCF17U
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00076ZE0I,1,"(197, 57, 238, 14)",B0046XDKHW
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00076ZE1M,1,"(197, 27, 238, 14)",B00005R2GR
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00077ZDUS,1,"(7, 91, 220, 182)",B00077ZDWQ
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000783X5E,6,"(163, 131, 69, 187)",B000MN6BZI;B00123TLB8;B00B4DX3XI;B00579OR2Q;B0014BMM82;B00DDQB2VE
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00078W1NE,1,"(1, 150, 202, 166)",B0009GA6SQ
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B000793NY4,1,"(39, 212, 193, 199)",B000T1VZCW
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00079PG2Q,1,"(19, 87, 245, 140)",B000FX81WG
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0007CQDTI,1,"(36, 66, 56, 252)",B001ANYRGE
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0007LOXSW,13,"(78, 197, 188, 197)",B001F4S0CK;B000AM19M6;B001OR8KVO;B00BP1WHBS;B0006H3N4W;B000AM17M8;B003RXL3VC;B00APP5AUU;B00BWG1S2U;B00BGE59BO;B00GI1G6TO;B001KNSCQA;B001KNWC34
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0007Q3R3E,11,"(227, 156, 169, 109)",B009062MJC;B0027GTFO2;B000MWXTY0;B0027GXC96;B001SARHV6;B000J927AS;B002RX2QLY;B0027H0IME;B004UBDFFM;B009064MHW;B004M3GDI4
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0007QCO6K,47,"(113, 193, 135, 232)",B00004YVAJ;B00004YVB4;B0007QCOB0;B0001P151W;B000PX0LKG;B000VY4OJS;B0000224UE;B0007QCOG0;B002EYASY8;B0042Z38Y4;B0001GS19U;B00006IS69;B000MLU8PE;B0002T5YNW;B000H3BLBM;B000FNI1V2;B000VY6E5U;B00004YVBA;B0027MSC2M;B001B16ZSI;B000687B44;B00004YVB1;B00009MKJ3;B000687AWC;B0007QCO92;B000687B4O;B00007E8F3;B000FNI1BM;B001S0FQ1Y;B000VY2Y7M;B0001P15JY;B000FNFXQS;B001DZT0M0;B001F0GNT6;B00004YVBB;B0009KF4H0;B0007QCO9M;B0007QCO6U;B0015ZVPUI;B00005ML8D;B007JTO5ZG;B00006OALR;B000QGF986;B007PEL05S;B0007QCO8I;B000FNIL8K;B001QUXH5S
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0007QCO8I,47,"(113, 193, 135, 232)",B00004YVAJ;B00004YVB4;B0007QCOB0;B0001P151W;B000PX0LKG;B000VY4OJS;B0000224UE;B0007QCOG0;B002EYASY8;B0042Z38Y4;B0001GS19U;B00006IS69;B000MLU8PE;B0007QCO6K;B0002T5YNW;B000H3BLBM;B000FNI1V2;B000VY6E5U;B00004YVBA;B0027MSC2M;B001B16ZSI;B000687B44;B00004YVB1;B00009MKJ3;B000687AWC;B0007QCO92;B000687B4O;B00007E8F3;B000FNI1BM;B001S0FQ1Y;B000VY2Y7M;B0001P15JY;B000FNFXQS;B001DZT0M0;B001F0GNT6;B00004YVBB;B0009KF4H0;B0007QCO9M;B0007QCO6U;B0015ZVPUI;B00005ML8D;B007JTO5ZG;B00006OALR;B000QGF986;B007PEL05S;B000FNIL8K;B001QUXH5S
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0007QCO92,47,"(113, 193, 135, 232)",B00004YVAJ;B00004YVB4;B0007QCOB0;B0001P151W;B000PX0LKG;B000VY4OJS;B0000224UE;B0007QCOG0;B002EYASY8;B0042Z38Y4;B0001GS19U;B00006IS69;B000MLU8PE;B0007QCO6K;B0002T5YNW;B000H3BLBM;B000FNI1V2;B000VY6E5U;B00004YVBA;B0027MSC2M;B001B16ZSI;B000687B44;B00004YVB1;B00009MKJ3;B000687AWC;B000687B4O;B00007E8F3;B000FNI1BM;B001S0FQ1Y;B000VY2Y7M;B0001P15JY;B000FNFXQS;B001DZT0M0;B001F0GNT6;B00004YVBB;B0009KF4H0;B0007QCO9M;B0007QCO6U;B0015ZVPUI;B00005ML8D;B007JTO5ZG;B00006OALR;B000QGF986;B007PEL05S;B0007QCO8I;B000FNIL8K;B001QUXH5S
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0007QCOG0,47,"(113, 193, 135, 232)",B00004YVAJ;B00004YVB4;B0007QCOB0;B0001P151W;B000PX0LKG;B000VY4OJS;B0000224UE;B002EYASY8;B0042Z38Y4;B0001GS19U;B00006IS69;B000MLU8PE;B0007QCO6K;B0002T5YNW;B000H3BLBM;B000FNI1V2;B000VY6E5U;B00004YVBA;B0027MSC2M;B001B16ZSI;B000687B44;B00004YVB1;B00009MKJ3;B000687AWC;B0007QCO92;B000687B4O;B00007E8F3;B000FNI1BM;B001S0FQ1Y;B000VY2Y7M;B0001P15JY;B000FNFXQS;B001DZT0M0;B001F0GNT6;B00004YVBB;B0009KF4H0;B0007QCO9M;B0007QCO6U;B0015ZVPUI;B00005ML8D;B007JTO5ZG;B00006OALR;B000QGF986;B007PEL05S;B0007QCO8I;B000FNIL8K;B001QUXH5S
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0007QCOL0,7,"(113, 193, 208, 182)",B0009KF4GG;B0001P151M;B0007QCOYM;B0007QCOX8;B0007QCP14;B000AR79UW;B0007QCP28
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0007QCOLK,1,"(113, 193, 208, 172)",B0007QCOO2
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0007QCOO2,1,"(113, 193, 208, 172)",B0007QCOLK
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0007QCOX8,7,"(113, 193, 208, 182)",B0009KF4GG;B0007QCOL0;B0001P151M;B0007QCOYM;B0007QCP14;B000AR79UW;B0007QCP28
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0007U00YE,14,"(70, 158, 224, 129)",B000OR115W;B000WG40ZS;B002RRT5IW;B00068M3HY;B007OQALWK;B0014EAYUM;B0007U012U;B000OR111G;B000KUVVY4;B0007U013E;B0041HS4WO;B0030DH1RY;B0007U010W;B001CABG3W
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0007U012U,14,"(70, 158, 224, 129)",B000OR115W;B000WG40ZS;B002RRT5IW;B0007U00YE;B00068M3HY;B007OQALWK;B0014EAYUM;B000OR111G;B000KUVVY4;B0007U013E;B0041HS4WO;B0030DH1RY;B0007U010W;B001CABG3W
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0007UQNUY,2,"(27, 213, 204, 45)",B0038QYRDO;B0002862UW
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0007VB4NE,1,"(85, 147, 91, 40)",B000VK7CEG
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0007VYGDE,5,"(120, 1, 227, 32)",B001LF3I02;B001LF3HYY;B006ERS99C;B001LF3HYO;B0018BNI9U
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0007W2FLI,1,"(37, 60, 57, 61)",B003TYJMV2
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0007XY8TY,1,"(118, 188, 150, 6)",B000VJP0TG
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0007Y8SBW,2,"(71, 142, 104, 185)",B0028M9ZBI;B001ABQT9E
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0007ZF4OA,2,"(167, 49, 170, 246)",B00D7H9LIA;B00DPKYI3W
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0007ZF4PE,1,"(167, 49, 170, 237)",B001GKLWNC
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0007ZF4Q8,9,"(167, 49, 170, 181)",B0034C6GDG;B00ABA08F6;B000SORRSQ;B00BFWKGI8;B001MTI2E4;B004CV2YXE;B001F1ZFPS;B00A45MZN6;B000C9DCG8
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0007ZGZVQ,1,"(127, 14, 205, 181)",B004QC9IEM
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0008D7692,2,"(105, 182, 145, 177)",B000NAY7BU;B005BW3JRS
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0008KLAB0,1,"(173, 58, 160, 28)",B008N6X49C
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0009E3EF0,2,"(35, 84, 206, 59)",B007STLCVC;B0009E3EG4
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0009FTIH2,3,"(15, 25, 253, 125)",B0029LIYE2;B000R2MYB4;B0014UG3VK
